Order ID,Order Number,Order Created At,Customer ID,Line Items,Billing Address Country,Net (USD)
732475,#732475,20/6/22 4:31,101750,KodeKloud Monthly Subscription x1,CL,17.5
732490,#732490,20/6/22 5:05,470376,KodeKloud Monthly Subscription x1,US,17.5
732493,#732493,20/6/22 5:05,313521,KodeKloud Yearly Subscription x1,FR,155.24
732499,#732499,20/6/22 5:05,574238,KodeKloud Monthly Subscription x1,US,35
732502,#732502,20/6/22 5:06,431177,KodeKloud Monthly Subscription x1,US,35
732505,#732505,20/6/22 5:12,149586,KodeKloud Professional Yearly x1,IN,69.13
732517,#732517,20/6/22 5:31,612331,KodeKloud Professional Monthly x1,US,35
732526,#732526,20/6/22 5:45,684121,KodeKloud Monthly Subscription x1,DK,35
732532,#732532,20/6/22 5:46,101585,KodeKloud Monthly Subscription x1,US,17.5
732541,#732541,20/6/22 5:48,684127,KodeKloud Yearly Subscription x1,IN,49.92
732559,#732559,20/6/22 6:05,173766,KodeKloud Professional Yearly x1,FR,215.26
732565,#732565,20/6/22 6:11,684142,KodeKloud Professional Monthly x1,US,52.5
732589,#732589,20/6/22 6:30,300129,KodeKloud Monthly Subscription x1,US,17.5
732595,#732595,20/6/22 7:06,379085,KodeKloud Professional Monthly x1,FR,35.49
732604,#732604,20/6/22 7:11,658699,KodeKloud Professional Yearly x1,JP,205.2
732628,#732628,20/6/22 8:25,479970,KodeKloud Professional Monthly x1,US,35
732643,#732643,20/6/22 9:19,123068,KodeKloud Monthly Subscription x1,IN,12.82
732646,#732646,20/6/22 9:19,684229,KodeKloud Professional Yearly x1,AU,142.57
732655,#732655,20/6/22 9:22,424967,KodeKloud Monthly Subscription x1,,17.5
732658,#732658,20/6/22 9:39,44902,KodeKloud Yearly Subscription x1,US,148.2
732697,#732697,20/6/22 10:45,674260,KodeKloud Monthly Subscription x1,CN,22.07
732709,#732709,20/6/22 10:52,264921,KodeKloud Professional Yearly x1,BR,27
732712,#732712,20/6/22 10:55,180093,KodeKloud Professional Monthly x1,US,35
732715,#732715,20/6/22 10:55,480042,KodeKloud Professional Monthly x1,IE,36.73
732739,#732739,20/6/22 11:31,676426,KodeKloud Yearly Subscription x1,PH,0.2
732784,#732784,20/6/22 12:27,10513,KodeKloud Monthly Subscription x1,CR,17.5
732793,#732793,20/6/22 12:33,116858,KodeKloud Yearly Subscription x1,BD,41.86
732808,#732808,20/6/22 12:45,684319,KodeKloud Professional Yearly x1,US,205.2
732841,#732841,20/6/22 13:11,512790,KodeKloud Professional Yearly x1,AU,142.8
732856,#732856,20/6/22 13:17,684373,KodeKloud Professional Yearly x1,IN,69.19
732862,#732862,20/6/22 13:18,6230,KodeKloud Professional Yearly x1,IN,69.19
732883,#732883,20/6/22 13:27,280116,KodeKloud Monthly Subscription x1,IN,5.13
732898,#732898,20/6/22 13:29,671017,KodeKloud Professional Yearly x1,IN,69.19
732955,#732955,20/6/22 13:45,335259,KodeKloud Monthly Subscription x1,SG,17.5
732958,#732958,20/6/22 13:49,633584,KodeKloud Monthly Subscription x1,US,17.5
732967,#732967,20/6/22 13:55,684433,KodeKloud Professional Yearly x1,EG,205.2
732985,#732985,20/6/22 14:05,397526,KodeKloud Professional Yearly x1,IN,69.13
732997,#732997,20/6/22 14:08,266148,KodeKloud Yearly Subscription x1,SG,148.2
733012,#733012,20/6/22 14:11,671377,KodeKloud Professional Yearly x1,IN,69.13
733060,#733060,20/6/22 14:38,17978,KodeKloud Monthly Subscription x1,IN,6.41
733099,#733099,20/6/22 14:58,88543,KodeKloud Monthly Subscription x1,MY,11.24
733108,#733108,20/6/22 15:04,684559,KodeKloud Professional Yearly x1,PK,51.39
733126,#733126,20/6/22 15:08,304227,KodeKloud Professional Monthly x1,AU,27.16
733147,#733147,20/6/22 15:22,684589,KodeKloud Monthly Subscription x1,FR,36.85
733156,#733156,20/6/22 15:25,415736,KodeKloud Monthly Subscription x1,IN,6.41
733165,#733165,20/6/22 15:26,684541,KodeKloud Professional Yearly x1,IN,69.1
733174,#733174,20/6/22 15:28,157608,KodeKloud Yearly Subscription x1,IN,38.4
733186,#733186,20/6/22 15:33,235659,KodeKloud Monthly Subscription x1,NO,17.5
733201,#733201,20/6/22 15:37,480270,KodeKloud Monthly Subscription x1,IN,6.41
733207,#733207,20/6/22 15:42,618974,KodeKloud Professional Yearly x1,IN,69.1
733252,#733252,20/6/22 16:01,563111,KodeKloud Monthly Subscription x1,LK,17.5
733273,#733273,20/6/22 16:29,112274,KodeKloud Professional Yearly x1,IN,69.1
733291,#733291,20/6/22 16:36,518547,KodeKloud Professional Monthly x1,IN,19.21
733306,#733306,20/6/22 16:41,681178,KodeKloud Professional Yearly x1,GE,205.2
733336,#733336,20/6/22 16:45,461492,KodeKloud Professional Yearly x1,AE,205.2
733342,#733342,20/6/22 16:46,633806,KodeKloud Monthly Subscription x1,US,17.5
733348,#733348,20/6/22 16:52,380375,KodeKloud Monthly Subscription x1,PK,4.76
733360,#733360,20/6/22 16:56,683749,KodeKloud Professional Yearly x1,IN,69.09
733366,#733366,20/6/22 16:57,527406,KodeKloud Professional Yearly x1,IN,69.09
733408,#733408,20/6/22 17:15,684823,KodeKloud Professional Yearly x1,GB,250.2
733417,#733417,20/6/22 17:24,44548,KodeKloud Monthly Subscription x1,BA,17.5
733426,#733426,20/6/22 17:35,48316,KodeKloud Monthly Subscription x1,PK,4.76
733429,#733429,20/6/22 17:36,683149,KodeKloud Professional Yearly x1,OM,205.2
733438,#733438,20/6/22 17:36,644617,KodeKloud Professional Yearly x1,IN,69.09
733447,#733447,20/6/22 17:39,684859,KodeKloud Professional Yearly x1,IN,69.09
733462,#733462,20/6/22 17:42,4421,KodeKloud Monthly Subscription x1,IN,12.8
733471,#733471,20/6/22 17:44,684856,KodeKloud Yearly Subscription x1,NO,148.2
733492,#733492,20/6/22 17:54,684901,KodeKloud Yearly Subscription x1,DK,148.2
733513,#733513,20/6/22 18:06,122150,KodeKloud Professional Yearly x1,IN,69.14
733525,#733525,20/6/22 18:14,173031,KodeKloud Monthly Subscription x1,IN,6.41
733540,#733540,20/6/22 18:18,684937,KodeKloud Professional Yearly x1,IN,69.14
733549,#733549,20/6/22 18:19,199068,KodeKloud Professional Monthly x1,IN,12.81
733570,#733570,20/6/22 18:34,#N/A,KodeKloud Professional Monthly x1,,35
733582,#733582,20/6/22 18:41,684985,KodeKloud Yearly Subscription x1,IN,49.93
733636,#733636,20/6/22 19:00,535677,KodeKloud Professional Yearly x1,IN,69.14
733705,#733705,20/6/22 19:43,672679,KodeKloud Yearly Subscription x1,IN,49.92
733816,#733816,20/6/22 20:28,254184,KodeKloud Monthly Subscription x1,FR,36.84
733828,#733828,20/6/22 20:36,66049,KodeKloud Yearly Subscription x1,DK,148.2
733864,#733864,20/6/22 20:52,666658,KodeKloud Monthly Subscription x1,IN,12.81
733870,#733870,20/6/22 20:52,673003,KodeKloud Monthly Subscription x1,PL,28
733903,#733903,20/6/22 21:19,685282,KodeKloud Professional Yearly x1,IN,69.14
733912,#733912,20/6/22 21:23,668851,KodeKloud Professional Monthly x1,IN,19.22
733939,#733939,20/6/22 21:30,359189,KodeKloud Professional Yearly x1,CL,205.2
733951,#733951,20/6/22 21:37,685333,KodeKloud Monthly Subscription x1,PL,28
733957,#733957,20/6/22 21:37,76093,KodeKloud Professional Yearly x1,GB,14.35
733984,#733984,20/6/22 21:52,685369,KodeKloud Professional Yearly x1,US,205.2
734002,#734002,20/6/22 22:01,634190,KodeKloud Monthly Subscription x1,CM,17.5
734005,#734005,20/6/22 22:02,220176,KodeKloud Yearly Subscription x1,PK,37.02
734014,#734014,20/6/22 22:06,628532,KodeKloud Monthly Subscription x1,AT,18.41
734026,#734026,20/6/22 22:11,220176,KodeKloud Professional Yearly x1,PK,14.24
734032,#734032,20/6/22 22:12,685237,KodeKloud Professional Yearly x1,IN,69.13
734044,#734044,20/6/22 22:14,480630,KodeKloud Monthly Subscription x1,PK,4.75
734083,#734083,20/6/22 22:29,46132,KodeKloud Monthly Subscription x1,HK,35
734092,#734092,20/6/22 22:30,283404,KodeKloud Monthly Subscription x1,CI,17.5
734098,#734098,20/6/22 22:31,685441,KodeKloud Professional Yearly x1,US,205.2
734107,#734107,20/6/22 22:32,186462,KodeKloud Monthly Subscription x1,IL,17.5
734134,#734134,20/6/22 22:48,235758,KodeKloud Monthly Subscription x1,US,17.5
734146,#734146,20/6/22 22:50,74005,KodeKloud Monthly Subscription x1,BR,19.21
734152,#734152,20/6/22 22:54,679723,KodeKloud Monthly Subscription x1,IN,12.81
734161,#734161,20/6/22 22:57,679360,KodeKloud Professional Yearly x1,IN,69.13
734221,#734221,20/6/22 23:33,685534,KodeKloud Monthly Subscription x1,US,28
734236,#734236,20/6/22 23:39,660589,KodeKloud Monthly Subscription x1,AR,28
734284,#734284,21/6/22 0:01,127734,KodeKloud Yearly Subscription x1,US,148.2
734290,#734290,21/6/22 0:04,685594,KodeKloud Professional Yearly x1,NG,102.6
734332,#734332,21/6/22 0:14,215217,KodeKloud Monthly Subscription x1,IN,12.82
734338,#734338,21/6/22 0:14,684658,KodeKloud Professional Monthly x1,US,52.5
734344,#734344,21/6/22 0:16,685615,KodeKloud Professional Yearly x1,IN,69.14
734386,#734386,21/6/22 0:53,685663,KodeKloud Professional Yearly x1,IN,69.17
734419,#734419,21/6/22 1:17,280425,KodeKloud Monthly Subscription x1,NL,18.42
734422,#734422,21/6/22 1:17,243735,KodeKloud Monthly Subscription x1,US,17.5
734428,#734428,21/6/22 1:19,517812,KodeKloud Professional Monthly x1,US,35
734434,#734434,21/6/22 1:23,125198,KodeKloud Monthly Subscription x1,US,35
734437,#734437,21/6/22 1:24,310038,KodeKloud Monthly Subscription x1,AM,17.5
734446,#734446,21/6/22 1:26,198819,KodeKloud Professional Monthly x1,,35
734461,#734461,21/6/22 1:32,658795,KodeKloud Professional Yearly x1,AT,215.94
734467,#734467,21/6/22 1:35,124469,KodeKloud Monthly Subscription x1,GR,18.42
734482,#734482,21/6/22 1:47,685777,KodeKloud Professional Yearly x1,IN,69.15
734488,#734488,21/6/22 1:49,4789,KodeKloud Monthly Subscription x1,FR,36.83
734494,#734494,21/6/22 1:58,639430,KodeKloud Professional Yearly x1,IN,69.15
734500,#734500,21/6/22 1:59,623678,KodeKloud Monthly Subscription x1,RO,17.5
734503,#734503,21/6/22 2:00,685795,KodeKloud Monthly Subscription x1,US,35
734518,#734518,21/6/22 2:04,11674,KodeKloud Monthly Subscription x1,RS,17.5
734527,#734527,21/6/22 2:10,137586,KodeKloud Yearly Subscription x1,DE,155.7
734536,#734536,21/6/22 2:13,685807,KodeKloud Professional Yearly x1,US,205.2
734545,#734545,21/6/22 2:22,576509,KodeKloud Monthly Subscription x1,US,35
734566,#734566,21/6/22 2:44,685864,KodeKloud Professional Yearly x1,IN,69.14
734572,#734572,21/6/22 2:46,124952,KodeKloud Monthly Subscription x1,US,17.5
734578,#734578,21/6/22 2:52,685888,KodeKloud Professional Yearly x1,US,205.2
734584,#734584,21/6/22 2:53,576872,KodeKloud Professional Yearly x1,US,148.2
734590,#734590,21/6/22 2:54,#N/A,KodeKloud Monthly Subscription x1,US,17.5
734596,#734596,21/6/22 2:57,244113,KodeKloud Monthly Subscription x1,US,17.5
734629,#734629,21/6/22 3:29,430442,KodeKloud Monthly Subscription x1,IN,6.41
734632,#734632,21/6/22 3:31,420128,KodeKloud Monthly Subscription x1,KE,17.5
734647,#734647,21/6/22 3:36,110456,KodeKloud Monthly Subscription x1,IE,18.37
734668,#734668,21/6/22 3:43,509355,KodeKloud Professional Monthly x1,IL,35
734707,#734707,21/6/22 4:18,419777,KodeKloud Monthly Subscription x1,US,28
734719,#734719,21/6/22 4:43,662959,KodeKloud Professional Monthly x1,IN,19.22
734728,#734728,21/6/22 4:49,685999,KodeKloud Monthly Subscription x1,US,35
734746,#734746,21/6/22 5:02,685837,KodeKloud Professional Yearly x1,US,205.2
734755,#734755,21/6/22 5:07,684799,KodeKloud Professional Yearly x1,BD,57.96
734767,#734767,21/6/22 5:15,13621,KodeKloud Professional Yearly x1,US,205.2
734809,#734809,21/6/22 6:05,115643,KodeKloud Monthly Subscription x1,KE,35
734818,#734818,21/6/22 6:06,307869,KodeKloud Monthly Subscription x1,PL,17.5
734839,#734839,21/6/22 6:39,684544,KodeKloud Monthly Subscription x1,IN,12.81
734854,#734854,21/6/22 6:56,#N/A,KodeKloud Monthly Subscription x1,US,17.5
734860,#734860,21/6/22 7:02,411488,KodeKloud Monthly Subscription x1,NG,6
734872,#734872,21/6/22 7:37,336150,KodeKloud Monthly Subscription x1,US,17.5
734878,#734878,21/6/22 7:41,634811,KodeKloud Professional Monthly x1,BR,38.26
734881,#734881,21/6/22 7:42,#N/A,KodeKloud Monthly Subscription x1,AU,13.58
734884,#734884,21/6/22 7:48,207648,KodeKloud Monthly Subscription x1,US,35
734887,#734887,21/6/22 8:00,634820,KodeKloud Professional Monthly x1,FR,36.81
734917,#734917,21/6/22 8:45,406124,KodeKloud Monthly Subscription x1,US,17.5
734932,#734932,21/6/22 9:15,244413,KodeKloud Monthly Subscription x1,,35
734947,#734947,21/6/22 9:26,686164,KodeKloud Yearly Subscription x1,US,148.2
734953,#734953,21/6/22 9:27,575921,KodeKloud Monthly Subscription x1,FR,36.86
734959,#734959,21/6/22 9:41,641536,KodeKloud Professional Yearly x1,IN,69.15
734992,#734992,21/6/22 10:01,522828,KodeKloud Professional Monthly x1,CN,22.32
734995,#734995,21/6/22 10:02,190608,KodeKloud Monthly Subscription x1,US,17.5
734998,#734998,21/6/22 10:06,176820,KodeKloud Monthly Subscription x1,CA,37.82
735007,#735007,21/6/22 10:13,685732,KodeKloud Yearly Subscription x1,CN,96.78
735022,#735022,21/6/22 10:19,58576,KodeKloud Professional Yearly x1,IN,68.97
735040,#735040,21/6/22 10:37,51106,KodeKloud Professional Yearly x1,SG,205.2
735070,#735070,21/6/22 11:05,99305,KodeKloud Professional Yearly x1,IN,69.14
735088,#735088,21/6/22 11:29,71746,KodeKloud Monthly Subscription x1,NG,6
735112,#735112,21/6/22 11:39,244539,KodeKloud Monthly Subscription x1,US,17.5
735124,#735124,21/6/22 11:44,342278,KodeKloud Professional Monthly x1,US,70
735127,#735127,21/6/22 11:48,291699,KodeKloud Monthly Subscription x1,US,17.5
735130,#735130,21/6/22 11:51,220902,KodeKloud Professional Yearly x1,DE,216.15
735142,#735142,21/6/22 11:55,54532,KodeKloud Yearly Subscription x1,AU,103.33
735148,#735148,21/6/22 11:57,505227,KodeKloud Monthly Subscription x1,US,35
735184,#735184,21/6/22 12:22,686230,KodeKloud Yearly Subscription x1,IN,49.89
735190,#735190,21/6/22 12:25,686308,KodeKloud Professional Yearly x1,US,205.2
735205,#735205,21/6/22 12:36,32884,KodeKloud Professional Yearly x1,IN,69.08
735220,#735220,21/6/22 12:40,686326,KodeKloud Yearly Subscription x1,US,148.2
735235,#735235,21/6/22 12:46,643009,KodeKloud Yearly Subscription x1,IN,49.89
735259,#735259,21/6/22 13:07,106973,KodeKloud Professional Yearly x1,IN,69.06
735265,#735265,21/6/22 13:08,683332,KodeKloud Professional Yearly x1,IN,69.06
735286,#735286,21/6/22 13:20,422660,KodeKloud Professional Yearly x1,IN,69.06
735298,#735298,21/6/22 13:29,123041,KodeKloud Monthly Subscription x1,US,17.5
735322,#735322,21/6/22 13:41,283401,KodeKloud Monthly Subscription x1,JP,17.5
735328,#735328,21/6/22 13:43,284160,KodeKloud Professional Yearly x1,IN,9.84
735331,#735331,21/6/22 13:49,20645,KodeKloud Professional Yearly x1,MM,114
735355,#735355,21/6/22 14:03,686404,KodeKloud Yearly Subscription x1,US,148.2
735361,#735361,21/6/22 14:05,686488,KodeKloud Professional Yearly x1,IN,69.03
735397,#735397,21/6/22 14:34,686536,KodeKloud Professional Yearly x1,IN,69.02
735412,#735412,21/6/22 14:45,578045,KodeKloud Monthly Subscription x1,CZ,35
735418,#735418,21/6/22 14:49,434165,KodeKloud Yearly Subscription x1,IN,49.86
735442,#735442,21/6/22 15:02,480945,KodeKloud Monthly Subscription x1,US,17.5
735445,#735445,21/6/22 15:03,248484,KodeKloud Monthly Subscription x1,IN,6.4
735472,#735472,21/6/22 15:11,634730,KodeKloud Monthly Subscription x1,US,17.5
735484,#735484,21/6/22 15:22,454034,KodeKloud Professional Yearly x1,IN,69.02
735502,#735502,21/6/22 15:26,540009,KodeKloud Professional Monthly x1,IN,19.2
735538,#735538,21/6/22 15:40,567866,KodeKloud Professional Yearly x1,GB,250.81
735544,#735544,21/6/22 15:42,465827,KodeKloud Professional Yearly x1,IN,69.02
735559,#735559,21/6/22 15:56,635146,KodeKloud Professional Monthly x1,BE,36.86
735565,#735565,21/6/22 16:00,686659,KodeKloud Professional Monthly x1,EE,55.42
735601,#735601,21/6/22 16:18,686725,KodeKloud Professional Yearly x1,PL,205.2
735640,#735640,21/6/22 16:24,686755,KodeKloud Professional Yearly x1,PL,205.2
735655,#735655,21/6/22 16:31,481707,KodeKloud Professional Monthly x1,RO,35
735700,#735700,21/6/22 16:55,#N/A,KodeKloud Professional Monthly x1,PL,35
735706,#735706,21/6/22 16:59,686812,KodeKloud Professional Yearly x1,GB,251.23
735715,#735715,21/6/22 17:01,303327,KodeKloud Monthly Subscription x1,ES,18.47
735778,#735778,21/6/22 17:39,686926,KodeKloud Professional Yearly x1,IN,69.03
735802,#735802,21/6/22 17:49,383984,KodeKloud Monthly Subscription x1,IN,12.8
735814,#735814,21/6/22 17:56,272967,KodeKloud Professional Yearly x1,PL,205.2
735829,#735829,21/6/22 17:58,191043,KodeKloud Monthly Subscription x1,IL,17.5
735874,#735874,21/6/22 18:10,499629,KodeKloud Monthly Subscription x1,NL,18.49
735922,#735922,21/6/22 18:25,440030,KodeKloud Professional Monthly x1,HU,35
735925,#735925,21/6/22 18:26,569747,KodeKloud Yearly Subscription x1,IL,148.2
735952,#735952,21/6/22 18:43,395393,KodeKloud Yearly Subscription x1,AU,103.29
735958,#735958,21/6/22 18:46,686938,KodeKloud Professional Yearly x1,BD,57.98
736012,#736012,21/6/22 18:57,661456,KodeKloud Professional Yearly x1,IN,69.03
736054,#736054,21/6/22 19:10,679960,KodeKloud Monthly Subscription x1,US,35
736069,#736069,21/6/22 19:14,118937,KodeKloud Monthly Subscription x1,IE,18.44
736084,#736084,21/6/22 19:22,#N/A,KodeKloud Professional Monthly x1,IL,70
736102,#736102,21/6/22 19:29,657610,KodeKloud Professional Yearly x1,IN,69.01
736123,#736123,21/6/22 19:44,452771,KodeKloud Yearly Subscription x1,IN,49.86
736138,#736138,21/6/22 19:47,635368,KodeKloud Professional Monthly x1,US,35
736150,#736150,21/6/22 19:50,687157,KodeKloud Professional Yearly x1,IN,69.03
736171,#736171,21/6/22 19:59,111932,KodeKloud Professional Yearly x1,IN,68.98
736204,#736204,21/6/22 20:10,632834,KodeKloud Professional Yearly x1,US,205.2
736246,#736246,21/6/22 20:31,7220,KodeKloud Professional Yearly x1,IN,68.98
736255,#736255,21/6/22 20:32,524736,KodeKloud Monthly Subscription x1,PL,17.5
736258,#736258,21/6/22 20:34,127371,KodeKloud Monthly Subscription x1,CA,18.91
736285,#736285,21/6/22 20:43,4919,KodeKloud Professional Yearly x1,IN,68.98
736300,#736300,21/6/22 20:45,521475,KodeKloud Professional Monthly x1,IE,36.93
736309,#736309,21/6/22 20:47,232221,KodeKloud Monthly Subscription x1,IN,12.79
736327,#736327,21/6/22 20:56,393182,KodeKloud Monthly Subscription x1,DK,17.5
736336,#736336,21/6/22 20:57,687274,KodeKloud Professional Yearly x1,US,205.2
736363,#736363,21/6/22 21:03,681739,KodeKloud Monthly Subscription x1,IE,36.93
736369,#736369,21/6/22 21:04,448436,KodeKloud Professional Monthly x1,US,35
736378,#736378,21/6/22 21:18,685450,KodeKloud Professional Yearly x1,IN,68.97
736396,#736396,21/6/22 21:20,270174,KodeKloud Monthly Subscription x1,IN,6.39
736414,#736414,21/6/22 21:26,381713,KodeKloud Professional Monthly x1,US,52.5
736417,#736417,21/6/22 21:27,245496,KodeKloud Monthly Subscription x1,MY,11.26
736426,#736426,21/6/22 21:28,687343,KodeKloud Monthly Subscription x1,IN,12.79
736441,#736441,21/6/22 21:36,654910,KodeKloud Professional Yearly x1,IN,68.97
736453,#736453,21/6/22 21:39,687247,KodeKloud Monthly Subscription x1,IN,12.79
736468,#736468,21/6/22 21:43,355778,KodeKloud Monthly Subscription x1,IS,35
736471,#736471,21/6/22 21:44,635476,KodeKloud Professional Monthly x1,US,35
736474,#736474,21/6/22 21:44,5864,KodeKloud Professional Yearly x1,IN,68.97
736507,#736507,21/6/22 21:57,665131,KodeKloud Yearly Subscription x1,NL,156.47
736528,#736528,21/6/22 22:02,687439,KodeKloud Yearly Subscription x1,CL,148.2
736534,#736534,21/6/22 22:03,260382,KodeKloud Monthly Subscription x1,FR,18.48
736546,#736546,21/6/22 22:09,334353,KodeKloud Professional Yearly x1,BR,209.29
736552,#736552,21/6/22 22:10,675646,KodeKloud Professional Yearly x1,US,205.2
736585,#736585,21/6/22 22:20,678025,KodeKloud Yearly Subscription x1,NG,48.75
736609,#736609,21/6/22 22:36,687514,KodeKloud Professional Yearly x1,IN,68.98
736627,#736627,21/6/22 22:43,635554,KodeKloud Professional Monthly x1,IN,12.79
736633,#736633,21/6/22 22:46,679519,KodeKloud Professional Yearly x1,FR,216.65
736642,#736642,21/6/22 22:50,687547,KodeKloud Yearly Subscription x1,IN,49.82
